id,sex,age,edu,geo2,w
16348,1,4,0,Nordrhein-Westfalen,2.2048953206354
16349,2,1,0,Bayern,0.953440422310601
16350,2,4,1,HBHHSHNS,0.59335422642501
16353,1,4,1,Bayern,0.22421157024559785
16355,1,1,1,HBHHSHNS,0.23543800530456288
16356,1,5,1,THSTSN,1.693026142670804
16357,1,1,1,HBHHSHNS,0.23543800530456288
16358,1,1,1,Berlin,0.15587707283277444
16360,2,1,1,Baden-Württemberg,0.5471312156761556
16361,1,5,1,Bayern,0.40976557576575867
16362,1,5,1,RPSLHE,1.7904895395326654
16364,1,1,1,Bayern,0.21229423648516815
16366,2,4,1,THSTSN,0.5732043935324015
16367,1,4,0,Bayern,1.304224702882832
16368,2,4,0,Bayern,1.5385500457963115
16370,2,1,1,RPSLHE,0.6911030844845735
16371,2,4,0,Bayern,1.5385500457963115
16372,2,1,0,Bayern,0.953440422310601
16373,2,4,0,HBHHSHNS,2.5410498671013015
16375,1,5,1,HBHHSHNS,1.2694622807569547
16377,1,5,1,Bayern,0.40976557576575867
16379,2,1,0,Nordrhein-Westfalen,2.660033867403492
16380,1,4,1,Bayern,0.22421157024559785
16381,2,1,1,MVBB,0.4423870495857464
16382,1,5,0,Bayern,1.8001263386248463
16383,2,4,1,Bayern,0.24423376662118426
16385,2,4,1,THSTSN,0.5732043935324015
16386,2,3,0,Bayern,2.242987273185747
16387,1,3,0,Bayern,1.3243987511555828
16388,2,4,1,Bayern,0.24423376662118426
16390,1,5,1,Bayern,0.40976557576575867
16393,2,4,1,Bayern,0.24423376662118426
16394,1,5,0,HBHHSHNS,6.644373098619728
16395,2,4,0,Bayern,1.5385500457963115
16396,1,4,0,THSTSN,1.7638817116131427
16397,2,4,0,Bayern,1.5385500457963115
16398,1,4,1,Baden-Württemberg,0.5412145164533009
16399,2,4,0,MVBB,2.4991330472480078
16400,2,4,0,Bayern,1.5385500457963115
16402,1,1,0,MVBB,1.255963475830347
16403,1,4,1,Bayern,0.22421157024559785
16404,1,1,0,Bayern,0.7630428683993563
16405,2,4,1,Nordrhein-Westfalen,0.6274993277383306
16406,1,1,0,Bayern,0.7630428683993563
16407,2,4,1,Bayern,0.24423376662118426
16409,1,1,1,Nordrhein-Westfalen,0.2771594920820162
16410,2,3,0,Bayern,2.242987273185747
16411,1,5,0,HBHHSHNS,6.644373098619728
16412,2,4,0,Bayern,1.5385500457963115
16413,1,4,1,Bayern,0.22421157024559785
16414,2,3,0,RPSLHE,3.346084541874253
16416,1,5,1,Bayern,0.40976557576575867
16418,1,1,0,Bayern,0.7630428683993563
16419,2,1,1,Bayern,0.4035281215104976
16420,2,1,1,Bayern,0.4035281215104976
16421,2,4,1,Bayern,0.24423376662118426
16422,2,4,1,MVBB,0.583849851244912
16423,2,1,0,Bayern,0.953440422310601
16424,1,5,0,Bayern,1.8001263386248463
16425,1,4,1,RPSLHE,0.4736896754069664
16426,1,1,1,Nordrhein-Westfalen,0.2771594920820162
16427,2,1,1,RPSLHE,0.6911030844845735
16428,1,4,1,Bayern,0.22421157024559785
16429,1,5,1,Bayern,0.40976557576575867
16430,2,4,1,THSTSN,0.5732043935324015
16432,2,4,0,RPSLHE,3.175306482871702
16435,1,1,1,Nordrhein-Westfalen,0.2771594920820162
16436,2,4,1,Nordrhein-Westfalen,0.6274993277383306
16437,1,4,0,Bayern,1.304224702882832
16438,1,5,1,Bayern,0.40976557576575867
16441,2,1,1,HBHHSHNS,0.48934970433390784
16442,2,1,1,Nordrhein-Westfalen,0.5862917188845741
16444,1,1,0,Bayern,0.7630428683993563
16445,2,3,1,Bayern,0.40266567717575724
16446,2,3,1,THSTSN,0.33486992540637
16448,1,1,1,Bayern,0.21229423648516815
16449,2,3,1,Berlin,0.3605812619359924
16450,2,4,1,Bayern,0.24423376662118426
16454,1,5,1,Bayern,0.40976557576575867
16456,2,1,0,Nordrhein-Westfalen,2.660033867403492
16461,1,5,0,RPSLHE,7.5062576487662955
16462,2,5,0,Bayern,4.821421454168228
16464,1,1,1,Bayern,0.21229423648516815
16465,2,5,0,Bayern,4.821421454168228
16466,2,3,0,Bayern,2.242987273185747
16467,1,4,1,Bayern,0.22421157024559785
16468,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16469,1,3,1,Bayern,0.25327032544608247
16470,1,4,1,Bayern,0.22421157024559785
16471,1,4,0,Nordrhein-Westfalen,2.2048953206354
16474,2,4,0,Nordrhein-Westfalen,3.3276170661351263
16476,1,1,1,Bayern,0.21229423648516815
16477,1,1,1,Nordrhein-Westfalen,0.2771594920820162
16478,1,1,0,Bayern,0.7630428683993563
16479,2,5,0,Bayern,4.821421454168228
16481,2,1,0,Bayern,0.953440422310601
16482,1,3,1,RPSLHE,0.3464965156501962
16483,1,4,1,Bayern,0.22421157024559785
16484,1,1,0,HBHHSHNS,0.9822469782417969
16490,1,1,0,Bayern,0.7630428683993563
16491,2,4,0,Nordrhein-Westfalen,3.3276170661351263
16495,2,1,1,THSTSN,0.31732800809248657
16497,1,4,1,Bayern,0.22421157024559785
16500,1,3,1,Bayern,0.25327032544608247
16502,1,4,0,Bayern,1.304224702882832
16503,2,4,1,Bayern,0.24423376662118426
16504,1,4,1,Bayern,0.22421157024559785
16506,1,1,0,RPSLHE,1.417134539329714
16507,1,3,0,Bayern,1.3243987511555828
16509,1,4,1,Berlin,0.1821297064423889
16511,1,4,0,HBHHSHNS,1.6404551592704457
16515,1,4,1,Bayern,0.22421157024559785
16516,1,1,0,Bayern,0.7630428683993563
16517,1,4,0,Bayern,1.304224702882832
16520,1,5,1,Bayern,0.40976557576575867
16524,2,4,0,Bayern,1.5385500457963115
16526,2,4,0,Bayern,1.5385500457963115
16527,2,4,0,Bayern,1.5385500457963115
16528,2,4,0,Baden-Württemberg,3.5102075358041405
16529,2,4,0,Bayern,1.5385500457963115
16530,2,3,0,RPSLHE,3.346084541874253
16531,2,5,1,Bayern,0.4814761786978579
16533,2,4,0,Bayern,1.5385500457963115
16536,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16537,1,4,1,Bayern,0.22421157024559785
16538,2,4,1,Bayern,0.24423376662118426
16539,1,5,1,Bayern,0.40976557576575867
16540,1,4,1,Bayern,0.22421157024559785
16541,1,4,1,Bayern,0.22421157024559785
16543,2,5,1,MVBB,2.285979753496236
16545,2,5,1,Bayern,0.4814761786978579
16546,2,4,0,Bayern,1.5385500457963115
16548,1,4,1,Bayern,0.22421157024559785
16549,1,3,1,Berlin,0.16318181073267798
16550,2,5,1,RPSLHE,1.5318802936034301
16553,1,1,1,Bayern,0.21229423648516815
16554,1,5,1,Bayern,0.40976557576575867
16556,1,5,0,THSTSN,11.095462367728205
16558,1,4,0,Baden-Württemberg,2.790222044021058
16559,1,4,1,Bayern,0.22421157024559785
16560,2,4,1,RPSLHE,0.5320604086025341
16562,1,4,0,Bayern,1.304224702882832
16563,1,4,0,Bayern,1.304224702882832
16565,2,4,1,Bayern,0.24423376662118426
16566,1,1,0,Bayern,0.7630428683993563
16568,1,5,1,Berlin,0.8215224567554373
16570,1,5,1,MVBB,1.3558022715197509
16571,1,1,1,RPSLHE,0.3191260325522322
16572,1,1,0,Bayern,0.7630428683993563
16573,2,1,0,Bayern,0.953440422310601
16574,1,1,0,Bayern,0.7630428683993563
16575,1,4,1,MVBB,0.41333231763074496
16578,1,5,1,Bayern,0.40976557576575867
16580,2,4,1,Bayern,0.24423376662118426
16581,1,5,0,MVBB,10.073963123524443
16582,1,5,0,Bayern,1.8001263386248463
16584,1,4,1,Baden-Württemberg,0.5412145164533009
16585,2,5,0,RPSLHE,13.190732737254768
16586,1,1,0,THSTSN,1.1522766131451354
16587,2,1,0,THSTSN,1.2410831973092047
16588,1,4,1,Bayern,0.22421157024559785
16589,2,4,1,Bayern,0.24423376662118426
16590,2,4,1,Bayern,0.24423376662118426
16591,2,4,1,Bayern,0.24423376662118426
16593,2,5,1,Bayern,0.4814761786978579
16595,1,4,0,THSTSN,1.7638817116131427
16596,2,5,0,Bayern,4.821421454168228
16598,2,1,0,Berlin,1.435476992009687
16600,2,4,1,Baden-Württemberg,0.5812453928287536
16601,1,3,1,Bayern,0.25327032544608247
16604,2,5,1,Baden-Württemberg,1.242606312871308
16606,1,4,0,Nordrhein-Westfalen,2.2048953206354
16607,1,4,0,Bayern,1.304224702882832
16608,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16609,2,4,1,RPSLHE,0.5320604086025341
16610,1,4,1,Bayern,0.22421157024559785
16611,2,1,1,THSTSN,0.31732800809248657
16613,1,1,0,Baden-Württemberg,1.430437910663729
16614,1,1,0,Bayern,0.7630428683993563
16615,1,4,1,Bayern,0.22421157024559785
16616,2,4,1,Bayern,0.24423376662118426
16617,1,1,1,RPSLHE,0.3191260325522322
16619,1,1,0,Bayern,0.7630428683993563
16620,2,4,0,THSTSN,2.34530667145003
16621,2,4,1,Bayern,0.24423376662118426
16622,1,1,1,Bayern,0.21229423648516815
16624,2,4,1,Bayern,0.24423376662118426
16625,2,4,1,Bayern,0.24423376662118426
16626,1,1,0,Baden-Württemberg,1.430437910663729
16629,2,5,1,Berlin,1.3898066857672402
16630,2,4,0,Baden-Württemberg,3.5102075358041405
16631,2,3,0,Bayern,2.242987273185747
16632,2,1,1,MVBB,0.4423870495857464
16633,2,3,1,Bayern,0.40266567717575724
16635,2,3,1,Nordrhein-Westfalen,0.6566195985763772
16638,1,4,1,Baden-Württemberg,0.5412145164533009
16639,2,3,1,HBHHSHNS,0.5226429554371789
16640,1,3,1,Bayern,0.25327032544608247
16641,1,3,1,Berlin,0.16318181073267798
16643,1,4,1,Bayern,0.22421157024559785
16644,2,5,1,Baden-Württemberg,1.242606312871308
16646,2,1,0,HBHHSHNS,1.603430077404796
16647,2,1,1,Bayern,0.4035281215104976
16648,2,4,1,Bayern,0.24423376662118426
16649,2,1,1,RPSLHE,0.6911030844845735
16650,2,5,0,RPSLHE,13.190732737254768
16652,1,3,1,Berlin,0.16318181073267798
16654,1,1,1,Bayern,0.21229423648516815
16655,1,4,1,Baden-Württemberg,0.5412145164533009
16656,2,4,0,Bayern,1.5385500457963115
16657,2,4,1,MVBB,0.583849851244912
16658,2,4,1,Bayern,0.24423376662118426
16661,1,3,1,RPSLHE,0.3464965156501962
16662,2,3,1,Bayern,0.40266567717575724
16663,2,1,1,Bayern,0.4035281215104976
16669,2,1,0,Nordrhein-Westfalen,2.660033867403492
16677,2,1,0,Bayern,0.953440422310601
16678,2,4,1,Bayern,0.24423376662118426
16679,2,3,1,Bayern,0.40266567717575724
16681,2,4,1,Baden-Württemberg,0.5812453928287536
16683,1,4,1,Berlin,0.1821297064423889
16684,2,4,1,HBHHSHNS,0.59335422642501
16687,2,1,0,Bayern,0.953440422310601
16688,2,3,1,THSTSN,0.33486992540637
16689,2,3,1,Berlin,0.3605812619359924
16691,1,1,1,Bayern,0.21229423648516815
16692,1,3,1,THSTSN,0.2339147486365962
16693,1,1,1,RPSLHE,0.3191260325522322
16694,1,4,1,Bayern,0.22421157024559785
16700,1,5,1,Bayern,0.40976557576575867
16701,1,4,1,Bayern,0.22421157024559785
16703,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16704,1,4,1,MVBB,0.41333231763074496
16705,1,4,0,RPSLHE,2.4670497589644014
16706,1,1,0,Nordrhein-Westfalen,1.455456871139073
16707,2,4,1,Bayern,0.24423376662118426
16708,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16709,1,3,1,RPSLHE,0.3464965156501962
16710,1,3,1,RPSLHE,0.3464965156501962
16711,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16712,2,4,1,Bayern,0.24423376662118426
16713,1,1,1,Berlin,0.15587707283277444
16714,2,4,0,Nordrhein-Westfalen,3.3276170661351263
16715,1,4,1,Bayern,0.22421157024559785
16717,1,4,1,Nordrhein-Westfalen,0.490729535866323
16718,2,4,1,Baden-Württemberg,0.5812453928287536
16719,2,4,1,Bayern,0.24423376662118426
16722,1,5,1,Bayern,0.40976557576575867
16725,2,1,1,Nordrhein-Westfalen,0.5862917188845741
16729,1,4,0,HBHHSHNS,1.6404551592704457
16730,1,3,1,Bayern,0.25327032544608247
16731,2,4,1,Bayern,0.24423376662118426
16733,2,1,1,Bayern,0.4035281215104976
16734,2,4,1,Berlin,0.34970384729577364
16736,1,4,1,THSTSN,0.38058207520844134
16737,1,5,0,Bayern,1.8001263386248463
16738,2,4,1,Bayern,0.24423376662118426
16739,1,4,1,HBHHSHNS,0.39610843373716254
16740,1,4,1,Nordrhein-Westfalen,0.490729535866323
16741,1,1,0,Nordrhein-Westfalen,1.455456871139073
16742,1,5,1,Bayern,0.40976557576575867
16743,2,4,1,Bayern,0.24423376662118426
16745,1,4,1,Nordrhein-Westfalen,0.490729535866323
16746,1,1,1,Bayern,0.21229423648516815
16747,1,4,1,Nordrhein-Westfalen,0.490729535866323
16748,2,3,1,Bayern,0.40266567717575724
16749,2,5,0,Bayern,4.821421454168228
16751,2,4,0,Bayern,1.5385500457963115
16752,1,5,1,THSTSN,1.693026142670804
16753,2,4,1,Bayern,0.24423376662118426
16754,1,3,1,RPSLHE,0.3464965156501962
16755,2,4,1,MVBB,0.583849851244912
16756,1,4,1,Bayern,0.22421157024559785
16758,2,4,1,RPSLHE,0.5320604086025341
16760,1,4,1,Bayern,0.22421157024559785
16761,1,1,1,Bayern,0.21229423648516815
16762,2,3,0,RPSLHE,3.346084541874253
16764,2,1,0,Bayern,0.953440422310601
16765,1,3,1,Bayern,0.25327032544608247
16767,2,4,1,Bayern,0.24423376662118426
16769,1,5,0,Bayern,1.8001263386248463
16770,1,4,1,Bayern,0.22421157024559785
16771,2,1,0,Nordrhein-Westfalen,2.660033867403492
16772,1,4,1,Bayern,0.22421157024559785
16773,1,1,1,Bayern,0.21229423648516815
16775,1,4,1,RPSLHE,0.4736896754069664
16778,2,4,1,HBHHSHNS,0.59335422642501
16779,2,4,0,Nordrhein-Westfalen,3.3276170661351263
16782,1,5,1,THSTSN,1.693026142670804
16783,2,4,1,MVBB,0.583849851244912
16784,1,3,1,MVBB,0.299873153525749
16786,2,3,1,Bayern,0.40266567717575724
16787,2,4,1,Bayern,0.24423376662118426
16789,1,5,1,Bayern,0.40976557576575867
16790,2,4,0,RPSLHE,3.175306482871702
16791,1,4,1,Bayern,0.22421157024559785
16793,1,4,1,MVBB,0.41333231763074496
16794,1,3,0,Bayern,1.3243987511555828
16796,1,4,1,THSTSN,0.38058207520844134
16799,2,1,1,Bayern,0.4035281215104976
16800,2,1,0,Bayern,0.953440422310601
16801,2,5,0,Bayern,4.821421454168228
16802,1,4,0,HBHHSHNS,1.6404551592704457
16803,2,4,1,HBHHSHNS,0.59335422642501
16805,2,4,0,Bayern,1.5385500457963115
16807,1,4,1,Bayern,0.22421157024559785
16808,1,5,1,Bayern,0.40976557576575867
16810,1,1,0,Bayern,0.7630428683993563
16812,2,4,0,Bayern,1.5385500457963115
16814,1,4,1,Bayern,0.22421157024559785
16815,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16817,1,4,1,Bayern,0.22421157024559785
16818,1,1,1,Bayern,0.21229423648516815
16819,1,3,1,Bayern,0.25327032544608247
16820,1,1,1,Bayern,0.21229423648516815
16821,2,5,1,THSTSN,3.2158345218082194
16822,1,3,0,Bayern,1.3243987511555828
16823,1,3,1,Bayern,0.25327032544608247
16825,1,1,1,Baden-Württemberg,0.303950998023234
16827,1,4,1,Bayern,0.22421157024559785
16828,2,3,1,Nordrhein-Westfalen,0.6566195985763772
16829,1,5,0,THSTSN,11.095462367728205
16830,2,4,1,MVBB,0.583849851244912
16831,2,1,0,Bayern,0.953440422310601
16832,1,4,1,THSTSN,0.38058207520844134
16833,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16834,2,4,1,Bayern,0.24423376662118426
16835,2,4,1,Baden-Württemberg,0.5812453928287536
16836,1,5,0,Bayern,1.8001263386248463
16840,2,4,0,Bayern,1.5385500457963115
16841,2,4,0,Bayern,1.5385500457963115
16843,2,5,1,Bayern,0.4814761786978579
16846,2,3,1,MVBB,0.46094623571435517
16847,1,5,0,Bayern,1.8001263386248463
16851,1,3,1,Bayern,0.25327032544608247
16853,1,4,1,Bayern,0.22421157024559785
16854,1,3,1,Bayern,0.25327032544608247
16855,2,1,0,Baden-Württemberg,2.341213294436197
16856,1,4,0,Nordrhein-Westfalen,2.2048953206354
16857,2,1,1,Bayern,0.4035281215104976
16858,2,4,0,Bayern,1.5385500457963115
16859,1,4,1,Bayern,0.22421157024559785
16860,2,4,0,THSTSN,2.34530667145003
16861,1,4,1,Baden-Württemberg,0.5412145164533009
16863,2,4,1,THSTSN,0.5732043935324015
16864,1,4,0,Bayern,1.304224702882832
16867,2,1,0,Berlin,1.435476992009687
16868,2,4,1,Berlin,0.34970384729577364
16870,2,5,0,Bayern,4.821421454168228
16875,1,3,1,RPSLHE,0.3464965156501962
16877,1,1,0,Baden-Württemberg,1.430437910663729
16879,1,1,1,HBHHSHNS,0.23543800530456288
16882,2,1,1,RPSLHE,0.6911030844845735
16884,1,4,1,MVBB,0.41333231763074496
16886,2,4,1,Bayern,0.24423376662118426
16887,2,1,1,Bayern,0.4035281215104976
16888,2,1,0,Nordrhein-Westfalen,2.660033867403492
16890,2,1,1,Nordrhein-Westfalen,0.5862917188845741
16891,2,5,0,HBHHSHNS,11.331676171007448
16892,1,1,1,RPSLHE,0.3191260325522322
16893,1,1,0,Bayern,0.7630428683993563
16894,1,3,1,THSTSN,0.2339147486365962
16895,1,3,0,Nordrhein-Westfalen,1.7042852518259892
16897,1,4,1,Nordrhein-Westfalen,0.490729535866323
16898,2,4,1,Baden-Württemberg,0.5812453928287536
16899,1,4,1,Bayern,0.22421157024559785
16900,2,4,1,Bayern,0.24423376662118426
16903,1,4,1,Bayern,0.22421157024559785
16904,2,4,1,Bayern,0.24423376662118426
16905,1,4,1,Bayern,0.22421157024559785
16906,2,4,1,THSTSN,0.5732043935324015
16908,2,4,1,Bayern,0.24423376662118426
16909,1,1,0,Bayern,0.7630428683993563
16911,2,1,0,HBHHSHNS,1.603430077404796
16913,2,4,1,Bayern,0.24423376662118426
16914,1,5,1,THSTSN,1.693026142670804
16915,1,5,0,HBHHSHNS,6.644373098619728
16916,1,4,1,Berlin,0.1821297064423889
16918,2,4,1,THSTSN,0.5732043935324015
16919,2,5,1,RPSLHE,1.5318802936034301
16921,2,3,1,THSTSN,0.33486992540637
16922,2,4,1,MVBB,0.583849851244912
16923,1,1,1,Bayern,0.21229423648516815
16924,1,5,1,Bayern,0.40976557576575867
16927,2,4,1,THSTSN,0.5732043935324015
16929,2,1,1,Bayern,0.4035281215104976
16930,2,3,1,RPSLHE,0.5796615792310356
16931,2,4,1,Bayern,0.24423376662118426
16933,1,3,0,Nordrhein-Westfalen,1.7042852518259892
16935,1,4,1,Bayern,0.22421157024559785
16936,2,5,1,Bayern,0.4814761786978579
16937,1,4,0,Berlin,1.3862103097031517
16939,2,4,1,Bayern,0.24423376662118426
16940,2,4,1,Berlin,0.34970384729577364
16941,2,3,0,Nordrhein-Westfalen,3.1189950903552006
16942,1,4,1,Bayern,0.22421157024559785
16943,2,1,0,Baden-Württemberg,2.341213294436197
16947,1,1,0,Bayern,0.7630428683993563
16948,2,3,0,Nordrhein-Westfalen,3.1189950903552006
16949,2,3,1,Bayern,0.40266567717575724
16950,1,4,0,THSTSN,1.7638817116131427
16951,1,4,0,Nordrhein-Westfalen,2.2048953206354
16954,2,1,0,Bayern,0.953440422310601
16955,1,4,1,Bayern,0.22421157024559785
16957,1,1,0,Bayern,0.7630428683993563
16959,2,1,0,Bayern,0.953440422310601
16960,1,3,1,Baden-Württemberg,0.3311586714904999
16961,1,1,0,Bayern,0.7630428683993563
16963,1,1,1,Bayern,0.21229423648516815
16965,2,1,0,Bayern,0.953440422310601
16968,2,1,0,Nordrhein-Westfalen,2.660033867403492
16969,1,3,0,HBHHSHNS,1.253068132892974
16972,2,4,1,Bayern,0.24423376662118426
16973,2,3,1,Bayern,0.40266567717575724
16974,1,4,1,Bayern,0.22421157024559785
16976,1,4,1,HBHHSHNS,0.39610843373716254
16977,2,1,1,Nordrhein-Westfalen,0.5862917188845741
16978,1,5,0,Bayern,1.8001263386248463
16979,2,1,1,MVBB,0.4423870495857464
16980,1,4,1,Bayern,0.22421157024559785
16981,2,3,0,Nordrhein-Westfalen,3.1189950903552006
16983,1,4,1,Bayern,0.22421157024559785
16984,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16985,1,4,1,Bayern,0.22421157024559785
16986,1,5,1,Berlin,0.8215224567554373
16988,1,1,1,Nordrhein-Westfalen,0.2771594920820162
16989,1,1,0,Bayern,0.7630428683993563
16990,2,3,0,MVBB,1.557985824105763
16992,1,3,1,Nordrhein-Westfalen,0.27940924444387544
16993,2,4,0,Bayern,1.5385500457963115
16994,1,5,0,Bayern,1.8001263386248463
16995,1,4,1,Bayern,0.22421157024559785
16996,1,1,0,Bayern,0.7630428683993563
16997,2,4,1,Nordrhein-Westfalen,0.6274993277383306
16998,2,4,0,Bayern,1.5385500457963115
17003,1,1,0,Bayern,0.7630428683993563
17006,1,4,1,Bayern,0.22421157024559785
17007,1,4,0,Bayern,1.304224702882832
17008,1,4,0,Bayern,1.304224702882832
17009,1,3,1,THSTSN,0.2339147486365962
17010,1,4,0,THSTSN,1.7638817116131427
17011,1,4,1,HBHHSHNS,0.39610843373716254
17013,1,1,1,Bayern,0.21229423648516815
17014,1,4,1,Bayern,0.22421157024559785
17018,1,5,1,Baden-Württemberg,1.3165526686342228
17021,2,1,0,Nordrhein-Westfalen,2.660033867403492
17024,1,4,1,Bayern,0.22421157024559785
17025,2,5,0,Bayern,4.821421454168228
17028,2,1,1,HBHHSHNS,0.48934970433390784
17029,2,3,0,HBHHSHNS,2.168199800177167
17030,1,4,1,Bayern,0.22421157024559785
17033,1,1,0,Nordrhein-Westfalen,1.455456871139073
17035,2,1,0,Baden-Württemberg,2.341213294436197
17036,1,4,0,THSTSN,1.7638817116131427
17037,2,1,1,Bayern,0.4035281215104976
17038,1,1,1,Bayern,0.21229423648516815
17039,1,4,1,Bayern,0.22421157024559785
17040,2,1,0,Nordrhein-Westfalen,2.660033867403492
17042,2,4,1,RPSLHE,0.5320604086025341
17043,1,3,1,THSTSN,0.2339147486365962
17044,2,4,0,Bayern,1.5385500457963115
17048,2,4,1,Berlin,0.34970384729577364
17049,1,4,1,Bayern,0.22421157024559785
17053,2,4,0,Baden-Württemberg,3.5102075358041405
17054,2,4,0,THSTSN,2.34530667145003
17055,2,1,0,Bayern,0.953440422310601
17057,2,4,1,Bayern,0.24423376662118426
17059,1,1,0,THSTSN,1.1522766131451354
17061,1,5,1,HBHHSHNS,1.2694622807569547
17062,2,1,0,HBHHSHNS,1.603430077404796
17065,2,1,0,Bayern,0.953440422310601
17066,2,4,0,RPSLHE,3.175306482871702
17067,1,1,1,Bayern,0.21229423648516815
17068,2,1,0,THSTSN,1.2410831973092047
17070,2,1,0,HBHHSHNS,1.603430077404796
17071,2,1,1,Baden-Württemberg,0.5471312156761556
17072,1,1,0,Bayern,0.7630428683993563
17073,2,5,0,Nordrhein-Westfalen,19.3839381066106
17074,2,1,1,Bayern,0.4035281215104976
17075,2,1,0,Bayern,0.953440422310601
17076,1,1,1,Nordrhein-Westfalen,0.2771594920820162
17080,1,5,1,Bayern,0.40976557576575867
17081,1,1,0,Baden-Württemberg,1.430437910663729
17082,2,4,1,Bayern,0.24423376662118426
17083,1,1,0,THSTSN,1.1522766131451354
17084,1,4,1,Bayern,0.22421157024559785
17085,2,4,1,Bayern,0.24423376662118426
17087,2,4,1,MVBB,0.583849851244912
17088,2,1,1,Nordrhein-Westfalen,0.5862917188845741
17089,1,1,1,THSTSN,0.1746858452453663
17090,2,1,1,Bayern,0.4035281215104976
17094,2,1,1,THSTSN,0.31732800809248657
17095,1,1,0,Nordrhein-Westfalen,1.455456871139073
17097,1,1,0,Bayern,0.7630428683993563
17098,1,5,1,MVBB,1.3558022715197509
17100,1,4,0,RPSLHE,2.4670497589644014
17101,1,1,0,THSTSN,1.1522766131451354
17102,1,5,0,Bayern,1.8001263386248463
17103,1,4,1,Bayern,0.22421157024559785
17104,2,4,0,HBHHSHNS,2.5410498671013015
17105,1,4,0,MVBB,2.1452101705577786
17106,1,3,1,RPSLHE,0.3464965156501962
17109,2,1,0,HBHHSHNS,1.603430077404796
17110,1,1,0,Bayern,0.7630428683993563
17113,2,5,1,Bayern,0.4814761786978579
17114,2,1,0,Bayern,0.953440422310601
17115,2,4,1,RPSLHE,0.5320604086025341
17116,1,1,1,Baden-Württemberg,0.303950998023234
17118,1,3,1,HBHHSHNS,0.31057878225346247
17119,2,3,1,HBHHSHNS,0.5226429554371789
17120,1,1,0,Bayern,0.7630428683993563
17121,2,5,0,Bayern,4.821421454168228
17122,2,4,0,Bayern,1.5385500457963115
17125,2,5,0,Nordrhein-Westfalen,19.3839381066106
17126,1,5,0,Bayern,1.8001263386248463
17128,2,4,1,THSTSN,0.5732043935324015
17129,2,1,1,HBHHSHNS,0.48934970433390784
17130,1,1,0,Nordrhein-Westfalen,1.455456871139073
17131,2,4,0,Nordrhein-Westfalen,3.3276170661351263
17135,2,4,1,Bayern,0.24423376662118426
17137,1,1,1,Baden-Württemberg,0.303950998023234
17138,1,4,1,Bayern,0.22421157024559785
17139,1,1,0,THSTSN,1.1522766131451354
17143,2,4,0,THSTSN,2.34530667145003
17145,1,5,1,Bayern,0.40976557576575867
17146,2,1,0,Baden-Württemberg,2.341213294436197
17148,2,1,1,Bayern,0.4035281215104976
17150,1,1,1,Bayern,0.21229423648516815
17151,2,4,1,MVBB,0.583849851244912
17152,2,4,1,Berlin,0.34970384729577364
17153,2,3,0,HBHHSHNS,2.168199800177167
17154,2,1,0,HBHHSHNS,1.603430077404796
17157,1,5,0,HBHHSHNS,6.644373098619728
17158,2,4,1,MVBB,0.583849851244912
17160,2,4,0,Bayern,1.5385500457963115
17161,2,3,0,Nordrhein-Westfalen,3.1189950903552006
17163,1,1,0,Baden-Württemberg,1.430437910663729
17164,1,5,0,Bayern,1.8001263386248463
17167,2,3,1,Bayern,0.40266567717575724
17172,1,3,0,THSTSN,1.3445915331281455
17173,1,3,1,Bayern,0.25327032544608247
17175,1,4,0,THSTSN,1.7638817116131427
17176,2,3,0,MVBB,1.557985824105763
17177,2,1,1,Bayern,0.4035281215104976
